date,dam_safety,flood_safety,niip_delivery,hydropower,esa_min_flow,storage,spring_peak_release
2021-11-08,0,0,-0.0332479206,0.276744036,2.45593429,1.5720013,-0.05
2021-11-09,0,0,3,0.291720104,2.45909866,1.57097206,-0.05
2021-11-10,0,0,-0.0345882614,0.291674158,2.45909866,1.56993967,-0.05
2021-11-11,0,0,-0.0346710729,0.289151961,2.4585874,1.56950059,-0.05
2021-11-12,0,0,-0.0346945487,0.287864621,2.4583294,1.56868113,-0.05
2021-11-13,0,0,-0.0348057287,0.286569343,2.4580698,1.56767323,-0.05
2021-11-14,0,0,-0.0355014564,0.294037014,2.45960365,1.56682263,-0.05
2021-11-15,0,0,-0.0355430261,0.291506644,2.45909866,1.56617689,-0.05
2021-11-16,0,0,-0.0359230152,0.295219904,2.45985382,1.56531691,-0.05
2021-11-17,0,0,-0.0362755531,0.297672338,2.46034953,1.56424893,-0.05
2021-11-18,0,0,-0.0363675478,0.29513288,2.45985382,1.56338788,-0.05
2021-11-19,0,0,-0.0369516211,0.301333401,2.46108173,1.56229934,-0.05
2021-11-20,0,0,-0.0380512706,0.315016994,2.46365327,1.56094426,-0.05
2021-11-21,0,0,-0.0380550949,0.309983116,2.46273832,1.56019859,-0.05
2021-11-22,0,0,-0.0381498457,0.308680269,2.46250603,1.55906929,-0.05
2021-11-23,0,0,-0.0390268901,0.318626151,2.46432479,1.55808034,-0.05
2021-11-24,0,0,-0.0384074817,0.304843578,2.46180048,1.55716623,-0.05
2021-11-25,0,0,-0.038618537,0.304800875,2.46180048,1.55625161,-0.05
2021-11-26,0,0,-0.039291861,0.312238345,2.46319862,1.55510257,-0.05
2021-11-27,0,0,-0.0404812729,0.327168442,2.46584405,1.55407019,-0.05
2021-11-28,0,0,-0.0400268825,0.31588656,2.46387849,1.55309339,-0.05
2021-11-29,0,0,-0.0400987136,0.31334398,2.46342665,1.55212898,-0.05
2021-11-30,0,0,-0.0407836236,0.320782142,2.46476559,1.55112512,-0.05
2021-12-01,0,0,-0.041477003,0.328215875,2.46605577,1.55008177,-0.05
2021-12-02,0,0,-0.0415645555,0.325669431,2.46563102,1.54905289,-0.05
2021-12-03,0,0,-0.0412648466,0.316887794,2.46410233,1.54801784,-0.05
2021-12-04,0,0,-0.0415812613,0.318074472,2.46432479,1.54678022,-0.05
2021-12-05,0,0,-0.0420218197,0.32050664,2.46476559,1.54552882,-0.05
2021-12-06,0,0,-0.0423117198,0.320444966,2.46476559,1.54427659,-0.05
2021-12-07,0,0,-0.042755861,0.32287504,2.46520098,1.54301269,-0.05
2021-12-08,0,0,-0.0430490654,0.322812246,2.46520098,1.54174796,-0.05
2021-12-09,0,0,-0.0431896109,0.320287405,2.46476559,1.54107836,-0.05
2021-12-10,0,0,-0.0392114674,0.253011747,2.45072631,1.5411465,-0.05
2021-12-11,0,0,-0.043482435,0.322719615,2.46520098,1.53988268,-0.05
2021-12-12,0,0,-0.0476086107,0.384887492,2.47450455,1.53809705,-0.05
2021-12-13,0,0,-0.0486349415,0.394724221,2.47574343,1.53606625,-0.05
2021-12-14,0,0,-0.0477256532,0.372266012,2.47286697,1.5351183,-0.05
2021-12-15,0,0,-0.047026903,0.357273172,2.47076307,1.5340561,-0.05
2021-12-16,0,0,-0.0471205271,0.354684711,2.47039695,1.5322324,-0.05
2021-12-17,0,0,-0.0481563296,0.364543257,2.47183457,1.53057268,-0.05
2021-12-18,0,0,-0.0500708292,0.38931979,2.47513168,1.52897766,-0.05
2021-12-19,0,0,-0.050593771,0.391685468,2.47543945,1.52697987,-0.05
2021-12-20,0,0,-0.0513630988,0.396556674,2.47604366,1.52534301,-0.05
2021-12-21,0,0,-0.0521251744,0.402653165,2.47677813,1.52347569,-0.05
2021-12-22,0,0,-0.0527116934,0.405043983,2.4770656,1.52198284,-0.05
2021-12-23,0,0,-0.0514576441,0.378872208,2.47386168,1.52042506,-0.05
2021-12-24,0,0,-0.0448227333,0.264727824,2.45369078,1.5229563,-0.05
2021-12-25,0,0,-0.0327769297,0.0770946393,2.38229527,1.52472869,-0.05
2021-12-26,0,0,-0.0436574841,0.262300088,2.45311241,1.52436749,-0.05
2021-12-27,0,0,-0.0463296025,0.304496863,2.46203712,1.52320309,-0.05
2021-12-28,0,0,-0.0479728925,0.326833944,2.46605577,1.52269417,-0.05
2021-12-29,0,0,-0.0481680681,0.32804026,2.46626619,1.5219861,-0.05
2021-12-30,0,0,-0.0486382933,0.332950775,2.46709494,1.52086241,-0.05
2021-12-31,0,0,-0.0492059843,0.337868382,2.46790343,1.51990863,-0.05
2022-01-01,0,0,-0.049277151,0.335315929,2.46750169,1.51857802,-0.05
2022-01-02,0,0,-0.0509578591,0.357580865,2.47094443,1.51712883,-0.05
2022-01-03,0,0,-0.0535029961,0.393482728,2.47574343,1.51568164,-0.05
2022-01-04,0,0,-0.0533083714,0.384690018,2.4746628,1.51387656,-0.05
2022-01-05,0,0,-0.0533502148,0.378397509,2.47386168,1.51233416,-0.05
2022-01-06,0,0,-0.0521923118,0.353538334,2.47039695,1.51130736,-0.05
2022-01-07,0,0,-0.0517503876,0.34232691,2.46869215,1.51033885,-0.05
2022-01-08,0,0,-0.0524330812,0.349700569,2.46983921,1.50913747,-0.05
2022-01-09,0,0,-0.0531703342,0.357080035,2.47094443,1.50809333,-0.05
2022-01-10,0,0,-0.0540218872,0.36690991,2.47235557,1.50660561,-0.05
2022-01-11,0,0,-0.0555838816,0.386649848,2.47497635,1.50520508,-0.05
2022-01-12,0,0,-0.0574279871,0.411312909,2.4779069,1.50347912,-0.05
2022-01-13,0,0,-0.0572260946,0.401299883,2.47677813,1.50177421,-0.05
2022-01-14,0,0,-0.0566416459,0.385110133,2.47482006,1.50018338,-0.05
2022-01-15,0,0,-0.0567885778,0.381338233,2.47434533,1.49919582,-0.05
2022-01-16,0,0,-0.0578525088,0.39487396,2.47604366,1.4979397,-0.05
2022-01-17,0,0,-0.0582234322,0.396021302,2.47619238,1.49648256,-0.05
2022-01-18,0,0,-0.0587169537,0.398391866,2.47648708,1.49481753,-0.05
2022-01-19,0,0,-0.0585042438,0.388424088,2.47528604,1.49359132,-0.05
2022-01-20,0,0,-0.0585670915,0.384619204,2.47482006,1.49200069,-0.05
2022-01-21,0,0,-0.0590926145,0.387028001,2.47513168,1.49094933,-0.05
2022-01-22,0,0,-0.0600193899,0.398058252,2.47648708,1.48945019,-0.05
2022-01-23,0,0,-0.0601464767,0.394248156,2.47604366,1.48777567,-0.05
2022-01-24,0,0,-0.0606921276,0.396650159,2.47634019,1.48666895,-0.05
2022-01-25,0,0,-0.0614050408,0.403963689,2.477208,1.48513368,-0.05
2022-01-26,0,0,-0.0613158607,0.396474102,2.47634019,1.48383103,-0.05
2022-01-27,0,0,-0.0613980386,0.392643841,2.47589401,1.48177218,-0.05
2022-01-28,0,0,-0.0621853776,0.39752314,2.47648708,1.48085149,-0.05
2022-01-29,0,0,-0.0631545728,0.409761833,2.4779069,1.47928098,-0.05
2022-01-30,0,0,-0.0645775163,0.42690821,2.47975223,1.47742662,-0.05
2022-01-31,0,0,-0.0641892048,0.413227025,2.47831594,1.47564556,-0.05
2022-02-01,0,0,-0.0638608396,0.400801892,2.47692231,1.47412381,-0.05
2022-02-02,0,0,-0.0636966031,0.392117828,2.47589401,1.47322495,-0.05
2022-02-03,0,0,-0.0635354111,0.38585599,2.47513168,1.47158804,-0.05
2022-02-04,0,0,-0.0649725957,0.402972533,2.477208,1.46947175,-0.05
2022-02-05,0,0,-0.0660734962,0.4127108,2.47831594,1.46769062,-0.05
2022-02-06,0,0,-0.0661220011,0.406466632,2.47762994,1.46632698,-0.05
2022-02-07,0,0,-0.0653248549,0.387898268,2.47543945,1.46467355,-0.05
2022-02-08,0,0,-0.0658681857,0.390281452,2.47574343,1.46339602,-0.05
2022-02-09,0,0,-0.0671429447,0.406207569,2.47762994,1.4622788,-0.05
2022-02-10,0,0,-0.0671102437,0.401190768,2.4770656,1.46077063,-0.05
2022-02-11,0,0,-0.0674694678,0.401070833,2.4770656,1.45887479,-0.05
2022-02-12,0,0,-0.0679955288,0.40220422,2.477208,1.4573574,-0.05
2022-02-13,0,0,-0.0680592192,0.397205148,2.47663306,1.4560588,-0.05
2022-02-14,0,0,3,0.403253888,2.47734952,1.45453511,-0.05
2022-02-15,0,0,3,0.401879079,2.477208,1.45223709,-0.05
2022-02-16,0,0,3,0.398062491,2.47677813,1.45015068,-0.05
2022-02-17,0,0,3,0.382059176,2.47482006,1.4495081,-0.05
2022-02-18,0,0,3,0.388132592,2.47559191,1.4484301,-0.05
2022-02-19,0,0,3,0.396643486,2.47663306,1.4471088,-0.05
2022-02-20,0,0,3,0.408827774,2.4780441,1.44572216,-0.05
2022-02-21,0,0,3,0.403757755,2.47749017,1.44319853,-0.05
2022-02-22,0,0,3,0.398791294,2.47692231,1.44225202,-0.05
2022-02-23,0,0,3,0.390137791,2.47589401,1.44115166,-0.05
2022-02-24,0,0,3,0.394972618,2.47648708,1.44003031,-0.05
2022-02-25,0,0,3,0.405894427,2.47776885,1.43828441,-0.05
2022-02-26,0,0,3,0.40211419,2.47734952,1.43666919,-0.05
2022-02-27,0,0,3,0.400787914,2.477208,1.43508545,-0.05
2022-02-28,0,0,3,0.40313569,2.47749017,1.43348928,-0.05
2022-03-01,0,0,3,0.390816713,2.47604366,1.4323434,-0.05
2022-03-02,0,0,3,0.374845437,2.4740239,1.43147819,-0.05
2022-03-03,0,0,3,0.362577148,2.47235557,1.43106789,-0.05
2022-03-04,0,0,3,0.35638973,2.47148182,1.42991596,-0.05
2022-03-05,0,0,3,0.339308439,2.4688863,1.43098448,-0.05
2022-03-06,0,0,3,0.317298774,2.46520098,1.43159811,-0.05
2022-03-07,0,0,3,0.330716523,2.46750169,1.4305917,-0.05
2022-03-08,0,0,3,0.349052891,2.47039695,1.43006653,-0.05
2022-03-09,0,0,3,0.359981388,2.47200932,1.42850555,-0.05
2022-03-10,0,0,3,0.363560326,2.4725271,1.42690507,-0.05
2022-03-11,0,0,3,0.356142162,2.47148182,1.42555644,-0.05
2022-03-12,0,0,3,0.371994356,2.47369845,1.42469832,-0.05
2022-03-13,0,0,3,0.382922879,2.47513168,1.42339806,-0.05
2022-03-14,0,0,3,0.38410086,2.47528604,1.42266661,-0.05
2022-03-15,0,0,3,0.371811396,2.47369845,1.4216168,-0.05
2022-03-16,0,0,3,0.369305312,2.47336895,1.42058253,-0.05
2022-03-17,0,0,3,0.370539632,2.47353421,1.42078508,-0.05
2022-03-18,0,0,3,0.35708597,2.47165874,1.42065499,-0.05
2022-03-19,0,0,3,0.35951127,2.47200932,1.4203164,-0.05
2022-03-20,0,0,3,0.364379084,2.47269756,1.41994921,-0.05
2022-03-21,0,0,3,0.36441422,2.47269756,1.42055258,-0.05
2022-03-22,0,0,3,0.359482734,2.47200932,1.4198197,-0.05
2022-03-23,0,0,3,0.365560746,2.47286697,1.41925515,-0.05
2022-03-24,0,0,3,0.361862598,2.47235557,1.41870396,-0.05
2022-03-25,0,0,3,0.363060198,2.4725271,1.41828398,-0.05
2022-03-26,0,0,3,0.348443464,2.47039695,1.41911516,-0.05
2022-03-27,0,0,3,0.311868875,2.46432479,1.42092342,-0.05
2022-03-28,0,0,3,0.189687613,2.43366009,1.42398784,-0.05
2022-03-29,0,0,3,0,0,1.42886502,-0.05
2022-03-30,0,0,3,0,0,1.43296642,-0.05
2022-03-31,0,0,3,0.0380198752,2.35767147,1.43648022,-0.05
2022-04-01,0,0,3,0.133714735,2.41185689,1.43869521,-0.05
2022-04-02,0,0,3,0.211013694,2.4402869,1.43969571,-0.05
2022-04-03,0,0,3,0.242948541,2.44917419,1.44090353,-0.05
2022-04-04,0,0,3,0.270013466,2.45565986,1.44275392,-0.05
2022-04-05,0,0,3,0.228358279,2.44524838,1.44449369,-0.05
2022-04-06,0,0,3,0.167027295,2.42538961,1.44614181,-0.05
2022-04-07,0,0,3,0.124097078,2.40740086,1.44861069,-0.05
2022-04-08,0,0,3,0.18189473,2.43072432,1.45076052,-0.05
2022-04-09,0,0,3,0.211476848,2.4402869,1.45354355,-0.05
2022-04-10,0,0,3,0.135343856,2.41239881,1.45752062,-0.05
2022-04-11,0,0,3,0.0800248815,2.38444354,1.4609913,-0.05
2022-04-12,0,0,3,0.112095832,2.40151751,1.46468471,-0.05
2022-04-13,0,0,3,0.102295674,2.39654705,1.46799367,-0.05
2022-04-14,0,0,3,0.18492029,2.43157599,1.47027819,-0.05
2022-04-15,0,0,3,0.278588268,2.4572813,1.47040331,-0.05
2022-04-16,0,0,3,0.34879812,2.47002628,1.46994802,-0.05
2022-04-17,0,0,3,0.372276148,2.47336895,1.47115564,-0.05
2022-04-18,0,0,3,0.365082487,2.47235557,1.47463393,-0.05
2022-04-19,0,0,3,0.286394362,2.45884382,1.47958492,-0.05
2022-04-20,0,0,3,0.0309076856,2.35235402,1.4872508,-0.05
2022-04-21,0,0,3,0,0,1.49585222,-0.05
2022-04-22,0,0,3,0,0,1.50442405,-0.05
2022-04-23,0,0,3,0,0,1.51271479,-0.05
2022-04-24,0,0,3,0,0,1.51924341,-0.05
2022-04-25,0,0,3,0,0,1.52499336,-0.05
2022-04-26,0,0,3,0.0497778793,2.36529816,1.52965374,-0.05
2022-04-27,0,0,3,0.148170339,2.41713041,1.53393532,-0.05
2022-04-28,0,0,3,0.103416507,2.39654705,1.53804901,-0.05
2022-04-29,0,0,3,0,0,1.54408514,-0.05
2022-04-30,0,0,3,0,0,1.55149077,-0.05
2022-05-01,0,0,3,0,0,1.5587388,-0.05
2022-05-02,0,0,3,0,0,1.56697311,-0.05
2022-05-03,0,0,3,0,0,1.57479874,-0.05
2022-05-04,0,0,3,0,0,1.58277191,-0.05
2022-05-05,0,0,3,0,0,1.58834217,-0.05
2022-05-06,0,0,3,0,0,1.59473654,-0.05
2022-05-07,0,0,3,0,0,1.60233354,-0.05
2022-05-08,0,0,3,0,0,1.61111342,-0.05
2022-05-09,0,0,3,0.294272377,0,1.6190328,-1.28
2022-05-10,0,0,3,0.46272416,0,1.62453588,-1.44
2022-05-11,0,0,3,0.479902206,0,1.62954249,-1.456
2022-05-12,0,0,3,0.539151953,0,1.63386792,-1.512
2022-05-13,0,0,3,0.648880672,0,1.63687493,-1.616
2022-05-14,0,0,3,0.674394206,0,1.63936444,-1.64
2022-05-15,0,0,3,0.480920279,0,1.64369078,-1.456
2022-05-16,0,0,3,0.228028368,0,1.64839701,-1.216
2022-05-17,0,0,3,0.261937201,0,1.65189461,-1.248
2022-05-18,0,0,3,0.312759306,0,1.65494338,-1.296
2022-05-19,0,0,3,0.321305191,0,1.65694842,-1.304
2022-05-20,0,0,3,0.304484145,0,1.65880402,-1.288
2022-05-21,0,0,3,0.575012595,0,1.65935696,-1.544
2022-05-22,0,0,3,0.921071803,0,1.65726157,-1.872
2022-05-23,0,0,3,1.09777617,0,1.65430739,-2.08
2022-05-24,0,0,3,1.09683223,0,1.64962539,-2.2184
2022-05-25,0,0,3,1.09569924,0,1.6435372,-2.324
2022-05-26,0,0,3,1.094608,0,1.63732803,-2.3808
2022-05-27,0,0,3,1.09382767,0,1.63172587,-2.272
2022-05-28,0,0,3,1.08500816,0,1.62736775,-2.032
2022-05-29,0,0,3,1.03386051,0,1.62260703,-1.984
2022-05-30,0,0,3,1.09176109,0,1.61796808,-2.12
2022-05-31,0,0,3,1.09059867,0,1.612112,-2.2752
2022-06-01,0,0,3,1.0892553,0,1.60495718,-2.404
2022-06-02,0,0,3,1.08810748,0,1.59787083,-2.388
2022-06-03,0,0,3,1.08706777,0,1.59098679,-2.3128
2022-06-04,0,0,3,1.08602203,0,1.58433274,-2.2712
2022-06-05,0,0,3,1.08478144,0,1.57729294,-2.3312
2022-06-06,0,0,3,0,0,1.57752317,0.3
2022-06-07,0,0,3,0,0,1.57663387,0.3
2022-06-08,0,0,3,0,0,1.57576256,0.3
2022-06-09,0,0,3,0,0,1.5747053,0.3
2022-06-10,0,0,3,0,0,1.57455039,0.3
2022-06-11,0,0,3,0,0,1.57375337,0.3
2022-06-12,0,0,3,0,0,1.5729565,0.3
2022-06-13,0,0,3,0,0,1.57146619,0.3
2022-06-14,0,0,3,0,0,1.5700674,0.3
2022-06-15,0,0,3,0,0,1.56846797,0.3
2022-06-16,0,0,3,0.0563178716,2.36936078,1.56656153,0.2895
2022-06-17,0,0,3,0.16010921,2.42160951,1.56390418,0.2148
2022-06-18,0,0,3,0.195084599,2.43406931,1.56253762,0.1896
2022-06-19,0,0,3,0,0,1.56431991,0.3
2022-06-20,0,0,3,0,0,1.56783709,0.3
2022-06-21,0,0,3,0,0,1.56848148,0.3
2022-06-22,0,0,3,0,0,1.56849178,0.3
2022-06-23,0,0,3,0,0,1.56854105,0.3
2022-06-24,0,0,3,0,0,1.5708427,0.3
2022-06-25,0,0,3,0,0,1.57128922,0.3
2022-06-26,0,0,3,0,0,1.57382057,-0.05
2022-06-27,0,0,3,0,0,1.58231853,-0.05
2022-06-28,0,0,3,0,0,1.58607234,-0.05
2022-06-29,0,0,3,0,0,1.58796218,-0.05
2022-06-30,0,0,3,0,0,1.58935265,-0.05
2022-07-01,0,0,3,0,0,1.58993796,-0.05
2022-07-02,0,0,3,0,0,1.59047735,-0.05
2022-07-03,0,0,3,0,0,1.59185952,-0.05
2022-07-04,0,0,3,0,0,1.59330991,-0.05
2022-07-05,0,0,3,0,0,1.59409156,-0.05
2022-07-06,0,0,3,0,0,1.59503967,-0.05
2022-07-07,0,0,3,0,0,1.59477887,-0.05
2022-07-08,0,0,3,0,0,1.59475603,-0.05
2022-07-09,0,0,3,0.0867079476,2.38724808,1.59366931,-0.05
2022-07-10,0,0,3,0.199697599,2.43528203,1.59095148,-0.05
2022-07-11,0,0,3,0.281231306,2.45674748,1.58912687,-0.05
2022-07-12,0,0,3,0.313737682,2.46319862,1.5865027,-0.05
2022-07-13,0,0,2.99723614,0.351207948,2.46946158,1.58344222,-0.05
2022-07-14,0,0,2.97763552,0.403637686,2.47648708,1.57973815,-0.05
2022-07-15,0,0,2.95924867,0.453494238,2.48167373,1.57598726,-0.05
2022-07-16,0,0,3,0.480835735,2.48402235,1.57320521,-0.05
2022-07-17,0,0,2.94924235,0.500542061,2.4855395,1.56905383,-0.05
2022-07-18,0,0,2.94283821,0.503253808,2.48575433,1.56528511,-0.05
2022-07-19,0,0,2.93400441,0.519914209,2.48691288,1.56103347,-0.05
2022-07-20,0,0,2.93031356,0.499563371,2.4855395,1.55625716,-0.05
2022-07-21,0,0,2.92279164,0.511182011,2.48637989,1.5516157,-0.05
2022-07-22,0,0,2.92041617,0.527955276,2.48749546,1.54774137,-0.05
2022-07-23,0,0,2.908666,0.547814476,2.48870456,1.54230405,-0.05
2022-07-24,0,0,2.90243051,0.564750819,2.48964942,1.53657092,-0.05
2022-07-25,0,0,2.8931847,0.564568654,2.48965588,1.53304957,-0.05
2022-07-26,0,0,2.91881245,0.483994874,2.48451278,1.531604,-0.05
2022-07-27,0,0,3,0.268794167,2.45454509,1.53112481,-0.05
2022-07-28,0,0,2.97102997,0.347100092,2.46927101,1.52998209,-0.05
2022-07-29,0,0,3,0.137037631,2.41239881,1.53733218,-0.05
2022-07-30,0,0,3,0,0,1.54860873,-0.05
2022-07-31,0,0,3,0,0,1.56234196,-0.05
2022-08-01,0,0,3,0,0,1.56714345,-0.05
2022-08-02,0,0,3,0,0,1.56986532,-0.05
2022-08-03,0,0,3,0,0,1.57301953,-0.05
2022-08-04,0,0,3,0,0,1.57498965,-0.05
2022-08-05,0,0,3,0,0,1.57839887,-0.05
2022-08-06,0,0,3,0,0,1.57918547,-0.05
2022-08-07,0,0,3,0,0,1.58095813,-0.05
2022-08-08,0,0,3,0,0,1.58313901,-0.05
2022-08-09,0,0,3,0.0213344484,2.3449612,1.58442419,-0.05
2022-08-10,0,0,3,0.141787684,2.4140049,1.58421907,-0.05
2022-08-11,0,0,3,0.242102209,2.44757358,1.58316565,-0.05
2022-08-12,0,0,3,0.351121805,2.46946158,1.58182893,-0.05
2022-08-13,0,0,3,0.37981499,2.47353421,1.57946531,-0.05
2022-08-14,0,0,2.99897841,0.385969894,2.47434533,1.5775946,-0.05
2022-08-15,0,0,2.9942529,0.380782754,2.47369845,1.57454937,-0.05
2022-08-16,0,0,3,0.15283363,2.41865084,1.57369657,-0.05
2022-08-17,0,0,3,0.265463737,2.45340249,1.57166632,-0.05
2022-08-18,0,0,3,0.307943219,2.4622723,1.56996233,-0.05
2022-08-19,0,0,3,0.347857766,2.46907925,1.56756481,-0.05
2022-08-20,0,0,3,0.351495508,2.46965098,1.56543029,-0.05
2022-08-21,0,0,3,0.306380592,2.46203712,1.5633143,-0.05
2022-08-22,0,0,3,0.252577285,2.45041969,1.56212886,-0.05
2022-08-23,0,0,3,0.288754144,2.4585874,1.56049079,-0.05
2022-08-24,0,0,3,0.321192952,2.46476559,1.5594774,-0.05
2022-08-25,0,0,3,0.368550645,2.47218298,1.55745735,-0.05
2022-08-26,0,0,3,0.316083205,2.46387849,1.55715452,-0.05
2022-08-27,0,0,3,0.126247301,2.40740086,1.5590524,-0.05
2022-08-28,0,0,3,0,0,1.56060195,-0.05
2022-08-29,0,0,3,0.0762824334,2.38157051,1.56160139,-0.05
2022-08-30,0,0,3,0.150041555,2.41764031,1.5611788,-0.05
2022-08-31,0,0,3,0.243749775,2.44821974,1.56005727,-0.05
2022-09-01,0,0,3,0.303678581,2.46156237,1.55897162,-0.05
2022-09-02,0,0,3,0.342336939,2.46830023,1.5576844,-0.05
2022-09-03,0,0,3,0.394603672,2.47559191,1.55462929,-0.05
2022-09-04,0,0,3,0.424416733,2.47898098,1.5524418,-0.05
2022-09-05,0,0,3,0.440470624,2.48061644,1.54999078,-0.05
2022-09-06,0,0,3,0.468981346,2.48320523,1.54758638,-0.05
2022-09-07,0,0,3,0.48870838,2.4847998,1.5446773,-0.05
2022-09-08,0,0,2.94299185,0.503998023,2.48593969,1.54099904,-0.05
2022-09-09,0,0,2.93502672,0.503608622,2.48593092,1.53758369,-0.05
2022-09-10,0,0,2.93395467,0.507777908,2.48624329,1.53360769,-0.05
2022-09-11,0,0,3,0.493930348,2.48526642,1.53143977,-0.05
2022-09-12,0,0,3,0.510990622,2.48648988,1.52860857,-0.05
2022-09-13,0,0,3,0.504336421,2.48604452,1.52615406,-0.05
2022-09-14,0,0,3,0.470887453,2.48351642,1.52237226,-0.05
2022-09-15,0,0,3,0.41492607,2.47818044,1.52115883,-0.05
2022-09-16,0,0,3,0.382551711,2.47434533,1.51965722,-0.05
2022-09-17,0,0,3,0.424612756,2.47924126,1.51740579,-0.05
2022-09-18,0,0,3,0.450471754,2.4817876,1.51453883,-0.05
2022-09-19,0,0,3,0.462693645,2.48288818,1.51201468,-0.05
2022-09-20,0,0,3,0.462540665,2.48288818,1.50988422,-0.05
2022-09-21,0,0,3,0.426518029,2.47949833,1.50869586,-0.05
2022-09-22,0,0,3,0,0,1.5139963,-0.05
2022-09-23,0,0,3,0,0,1.51911048,-0.05
2022-09-24,0,0,3,0,0,1.52112539,-0.05
2022-09-25,0,0,3,0.0236203114,2.3468426,1.5228353,-0.05
2022-09-26,0,0,3,0.1603595,2.42209218,1.52344727,-0.05
2022-09-27,0,0,3,0.270962196,2.45510591,1.52348225,-0.05
2022-09-28,0,0,3,0.320650622,2.46498396,1.52325813,-0.05
2022-09-29,0,0,3,0.356633605,2.47076307,1.52245345,-0.05
2022-09-30,0,0,3,0.373950581,2.47320266,1.52120362,-0.05
2022-10-01,0,0,3,0.38131079,2.47418511,1.51966714,-0.05
2022-10-02,0,0,3,0.341624665,2.4684968,1.52049977,-0.05
2022-10-03,0,0,3,0.10817363,2.3990624,1.52450726,-0.05
2022-10-04,0,0,3,0,0,1.5279342,-0.05
2022-10-05,0,0,3,0,0,1.5313626,-0.05
2022-10-06,0,0,3,0,0,1.53420982,-0.05
2022-10-07,0,0,3,0.0112125415,2.33720752,1.53661421,-0.05
2022-10-08,0,0,3,0.0398804897,2.35853932,1.5390547,-0.05
2022-10-09,0,0,3,0.0573416997,2.37015877,1.54071406,-0.05
2022-10-10,0,0,3,0.11096052,2.40029739,1.542096,-0.05
2022-10-11,0,0,3,0.189508633,2.4324173,1.54278244,-0.05
2022-10-12,0,0,3,0.221934398,2.44246559,1.54331056,-0.05
2022-10-13,0,0,3,0.256820089,2.4516349,1.54292781,-0.05
2022-10-14,0,0,3,0.304160533,2.46180048,1.54254941,-0.05
2022-10-15,0,0,3,0.326584732,2.46584405,1.54243965,-0.05
2022-10-16,0,0,3,0.345253684,2.4688863,1.54203888,-0.05
2022-10-17,0,0,3,0.34645711,2.46907925,1.54124178,-0.05
2022-10-18,0,0,-0.0450702998,0.348936362,2.46946158,1.54101354,-0.05
2022-10-19,0,0,-0.0450463046,0.347668431,2.46927101,1.54059811,-0.05
2022-10-20,0,0,-0.0468295403,0.375038552,2.47320266,1.54002887,-0.05
2022-10-21,0,0,-0.0474980538,0.383706404,2.47434533,1.53917973,-0.05
2022-10-22,0,0,-0.0480011972,0.388635123,2.47497635,1.53830625,-0.05
2022-10-23,0,0,-0.0474365796,0.37611491,2.47336895,1.53710975,-0.05
2022-10-24,0,0,-0.043579877,0.308864409,2.46273832,1.53664933,-0.05
2022-10-25,0,0,-0.043763759,0.310114748,2.46296918,1.53676151,-0.05
2022-10-26,0,0,-0.0457267134,0.342447829,2.4684968,1.53608482,-0.05
2022-10-27,0,0,-0.044124644,0.313798208,2.46365327,1.53569592,-0.05
2022-10-28,0,0,-0.0436802585,0.305059568,2.46203712,1.53516279,-0.05
2022-10-29,0,0,-0.0438044516,0.305043507,2.46203712,1.53482118,-0.05
2022-10-30,0,0,-0.0448014674,0.319958136,2.46476559,1.53439921,-0.05
2022-10-31,0,0,-0.0430659492,0.290068316,2.45909866,1.5339436,-0.05
2022-11-01,0,0,-0.0434018565,0.293786301,2.45985382,1.53360039,-0.05
2022-11-02,0,0,-0.0434820131,0.293763603,2.45985382,1.5330993,-0.05
2022-11-03,0,0,-0.0362806642,0.174345281,2.42721151,1.53514302,-0.05
2022-11-04,0,0,-0.0325252711,0.120814855,2.40509029,1.53573871,-0.05
2022-11-05,0,0,-0.0372575247,0.200515097,2.43607821,1.53592046,-0.05
2022-11-06,0,0,-0.0398846833,0.244105869,2.44853985,1.53625802,-0.05
2022-11-07,0,0,-0.0388895945,0.229172284,2.44456545,1.53647777,-0.05
2022-11-08,0,0,-0.0390669918,0.232915058,2.44558671,1.53668023,-0.05
2022-11-09,0,0,-0.0384089682,0.222935579,2.44282096,1.53616376,-0.05
2022-11-10,0,0,-0.0380725163,0.215487253,2.44065561,1.53684269,-0.05
2022-11-11,0,0,-0.0390576561,0.234166279,2.44592297,1.53684712,-0.05
2022-11-12,0,0,-0.0400491318,0.250350826,2.45011119,1.53676489,-0.05
2022-11-13,0,0,-0.0410613062,0.266538759,2.45397731,1.53678977,-0.05
2022-11-14,0,0,-0.039680768,0.244102451,2.44853985,1.53616711,-0.05
2022-11-15,0,0,-0.0402084599,0.250324593,2.45011119,1.53608467,-0.05
2022-11-16,0,0,-0.0412204194,0.266495078,2.45397731,1.53572592,-0.05
2022-11-17,0,0,-0.0426031973,0.287628975,2.4585874,1.53506464,-0.05
2022-11-18,0,0,-0.0438274324,0.305019564,2.46203712,1.53431192,-0.05
2022-11-19,0,0,-0.0439267268,0.303740155,2.46180048,1.53356745,-0.05
2022-11-20,0,0,-0.0438712838,0.299964498,2.46108173,1.53265024,-0.05
2022-11-21,0,0,-0.0453840614,0.321065108,2.46498396,1.53162179,-0.05
2022-11-22,0,0,-0.0457004258,0.322267138,2.46520098,1.53077817,-0.05
2022-11-23,0,0,-0.0459735613,0.323443668,2.46541667,1.52943047,-0.05
