,Elevation (ft),Capacity (ac-ft),Area (ac)
24379,6018.79,855419.65,8851.68
24380,6018.8,855508.18,8852.57
24381,6018.81,855596.72,8853.46
24382,6018.820000000001,855685.28,8854.34
24383,6018.83,855773.84,8855.23
24384,6018.84,855862.41,8856.12
24385,6018.85,855950.99,8857.0
24386,6018.860000000001,856039.58,8857.89
24387,6018.87,856128.17,8858.78
24388,6018.88,856216.78,8859.67
24389,6018.89,856305.39,8860.55
24390,6018.9,856394.02,8861.44
24391,6018.91,856482.65,8862.33
24392,6018.92,856571.3,8863.22
24393,6018.929999999999,856659.95,8864.1
24394,6018.94,856748.61,8864.99
24395,6018.95,856837.28,8865.88
24396,6018.96,856925.96,8866.76
24397,6018.969999999999,857014.64,8867.65
24398,6018.98,857103.34,8868.54
24399,6018.99,857192.05,8869.43
24400,6019.0,857280.76,8870.31
24401,6019.01,857369.47,8871.12
24402,6019.02,857458.18,8871.93
24403,6019.03,857546.91,8872.74
24404,6019.04,857635.64,8873.54
24405,6019.05,857724.38,8874.35
24406,6019.06,857813.13,8875.16
24407,6019.07,857901.88,8875.97
24408,6019.08,857990.64,8876.77
24409,6019.09,858079.41,8877.58
24410,6019.1,858168.19,8878.39
24411,6019.110000000001,858256.98,8879.2
24412,6019.120000000001,858345.78,8880.0
24413,6019.13,858434.58,8880.81
24414,6019.14,858523.39,8881.62
24415,6019.150000000001,858612.21,8882.43
24416,6019.160000000001,858701.04,8883.23
24417,6019.17,858789.87,8884.04
24418,6019.18,858878.72,8884.85
24419,6019.1900000000005,858967.57,8885.66
24420,6019.2,859056.43,8886.46
24421,6019.21,859145.29,8887.27
24422,6019.22,859234.17,8888.08
24423,6019.23,859323.05,8888.89
24424,6019.24,859411.94,8889.69
24425,6019.25,859500.84,8890.5
24426,6019.26,859589.75,8891.31
24427,6019.2699999999995,859678.67,8892.12
24428,6019.28,859767.59,8892.92
24429,6019.29,859856.52,8893.73
24430,6019.3,859945.46,8894.54
24431,6019.31,860034.41,8895.34
24432,6019.320000000001,860123.36,8896.15
24433,6019.33,860212.33,8896.96
24434,6019.34,860301.3,8897.77
24435,6019.35,860390.28,8898.57
24436,6019.360000000001,860479.26,8899.38
24437,6019.37,860568.26,8900.19
24438,6019.38,860657.26,8901.0
24439,6019.39,860746.27,8901.8
24440,6019.4,860835.29,8902.61
24441,6019.41,860924.32,8903.42
24442,6019.42,861013.36,8904.23
24443,6019.429999999999,861102.4,8905.03
24444,6019.44,861191.45,8905.84
24445,6019.45,861280.51,8906.65
24446,6019.46,861369.58,8907.46
24447,6019.469999999999,861458.65,8908.26
24448,6019.48,861547.74,8909.07
24449,6019.49,861636.83,8909.88
24450,6019.5,861725.93,8910.69
24451,6019.51,861815.03,8911.49
24452,6019.52,861904.15,8912.3
24453,6019.53,861993.27,8913.11
24454,6019.54,862082.4,8913.92
24455,6019.55,862171.54,8914.72
24456,6019.56,862260.69,8915.53
24457,6019.57,862349.85,8916.34
24458,6019.58,862439.01,8917.15
24459,6019.59,862528.18,8917.95
24460,6019.6,862617.36,8918.76
24461,6019.610000000001,862706.55,8919.57
24462,6019.620000000001,862795.74,8920.38
24463,6019.63,862884.95,8921.18
24464,6019.64,862974.16,8921.99
24465,6019.650000000001,863063.38,8922.8
24466,6019.660000000001,863152.61,8923.61
24467,6019.67,863241.84,8924.41
24468,6019.68,863331.09,8925.22
24469,6019.6900000000005,863420.34,8926.03
24470,6019.7,863509.6,8926.84
24471,6019.71,863598.86,8927.64
24472,6019.72,863688.14,8928.45
24473,6019.73,863777.42,8929.26
24474,6019.74,863866.72,8930.07
24475,6019.75,863956.02,8930.87
24476,6019.76,864045.32,8931.68
24477,6019.7699999999995,864134.64,8932.49
24478,6019.78,864223.96,8933.3
24479,6019.79,864313.29,8934.1
24480,6019.8,864402.63,8934.91
24481,6019.81,864491.98,8935.72
24482,6019.820000000001,864581.34,8936.53
24483,6019.83,864670.7,8937.33
24484,6019.84,864760.07,8938.14
24485,6019.85,864849.45,8938.95
24486,6019.860000000001,864938.84,8939.76
24487,6019.87,865028.24,8940.56
24488,6019.88,865117.64,8941.37
24489,6019.89,865207.05,8942.18
24490,6019.9,865296.47,8942.99
24491,6019.91,865385.9,8943.79
24492,6019.92,865475.33,8944.6
24493,6019.929999999999,865564.78,8945.41
24494,6019.94,865654.23,8946.22
24495,6019.95,865743.69,8947.02
24496,6019.96,865833.16,8947.83
24497,6019.969999999999,865922.63,8948.64
24498,6019.98,866012.12,8949.45
24499,6019.99,866101.61,8950.25
24500,6020.0,866191.11,8951.06
24501,6020.01,866280.62,8951.8
24502,6020.02,866370.14,8952.53
24503,6020.03,866459.67,8953.27
24504,6020.04,866549.21,8954.0
24505,6020.05,866638.75,8954.74
24506,6020.06,866728.31,8955.48
24507,6020.07,866817.86,8956.21
24508,6020.08,866907.43,8956.95
24509,6020.09,866997.01,8957.68
24510,6020.1,867086.59,8958.42
24511,6020.110000000001,867176.18,8959.16
24512,6020.120000000001,867265.77,8959.89
24513,6020.13,867355.38,8960.63
24514,6020.14,867444.99,8961.36
24515,6020.150000000001,867534.61,8962.1
24516,6020.160000000001,867624.23,8962.84
24517,6020.17,867713.87,8963.57
24518,6020.18,867803.51,8964.31
24519,6020.1900000000005,867893.16,8965.04
24520,6020.2,867982.81,8965.78
24521,6020.21,868072.48,8966.51
24522,6020.22,868162.15,8967.25
24523,6020.23,868251.83,8967.99
24524,6020.24,868341.51,8968.72
24525,6020.25,868431.21,8969.46
24526,6020.26,868520.91,8970.19
24527,6020.2699999999995,868610.62,8970.93
24528,6020.28,868700.33,8971.67
24529,6020.29,868790.06,8972.4
24530,6020.3,868879.79,8973.14
24531,6020.31,868969.53,8973.87
24532,6020.320000000001,869059.27,8974.61
24533,6020.33,869149.03,8975.35
24534,6020.34,869238.79,8976.08
24535,6020.35,869328.56,8976.82
24536,6020.360000000001,869418.33,8977.55
24537,6020.37,869508.12,8978.29
24538,6020.38,869597.91,8979.02
24539,6020.39,869687.7,8979.76
24540,6020.4,869777.51,8980.5
24541,6020.41,869867.32,8981.23
24542,6020.42,869957.14,8981.97
24543,6020.429999999999,870046.97,8982.7
24544,6020.44,870136.81,8983.44
24545,6020.45,870226.65,8984.18
24546,6020.46,870316.5,8984.91
24547,6020.469999999999,870406.36,8985.65
24548,6020.48,870496.23,8986.38
24549,6020.49,870586.1,8987.12
24550,6020.5,870675.98,8987.86
24551,6020.51,870765.87,8988.59
24552,6020.52,870855.76,8989.33
24553,6020.53,870945.67,8990.06
24554,6020.54,871035.58,8990.8
24555,6020.55,871125.49,8991.54
24556,6020.56,871215.42,8992.27
24557,6020.57,871305.35,8993.01
24558,6020.58,871395.29,8993.74
24559,6020.59,871485.24,8994.48
24560,6020.6,871575.2,8995.21
24561,6020.610000000001,871665.16,8995.95
24562,6020.620000000001,871755.13,8996.69
24563,6020.63,871845.11,8997.42
24564,6020.64,871935.09,8998.16
24565,6020.650000000001,872025.08,8998.89
24566,6020.660000000001,872115.08,8999.63
24567,6020.67,872205.09,9000.37
24568,6020.68,872295.11,9001.1
24569,6020.6900000000005,872385.13,9001.84
24570,6020.7,872475.16,9002.57
24571,6020.71,872565.2,9003.31
24572,6020.72,872655.24,9004.05
24573,6020.73,872745.29,9004.78
24574,6020.74,872835.35,9005.52
24575,6020.75,872925.42,9006.25
24576,6020.76,873015.5,9006.99
24577,6020.7699999999995,873105.58,9007.72
24578,6020.78,873195.67,9008.46
24579,6020.79,873285.76,9009.2
24580,6020.8,873375.87,9009.93
24581,6020.81,873465.98,9010.67
24582,6020.820000000001,873556.1,9011.4
24583,6020.83,873646.23,9012.14
24584,6020.84,873736.36,9012.88
24585,6020.85,873826.5,9013.61
24586,6020.860000000001,873916.65,9014.35
24587,6020.87,874006.81,9015.08
24588,6020.88,874096.98,9015.82
24589,6020.89,874187.15,9016.56
24590,6020.9,874277.33,9017.29
24591,6020.91,874367.51,9018.03
24592,6020.92,874457.71,9018.76
24593,6020.929999999999,874547.91,9019.5
24594,6020.94,874638.12,9020.23
24595,6020.95,874728.34,9020.97
24596,6020.96,874818.56,9021.71
24597,6020.969999999999,874908.79,9022.44
24598,6020.98,874999.03,9023.18
24599,6020.99,875089.28,9023.91
24600,6021.0,875179.53,9024.65
24601,6021.01,875269.78,9025.38
24602,6021.02,875360.04,9026.11
24603,6021.03,875450.3,9026.84
24604,6021.04,875540.58,9027.57
24605,6021.05,875630.85,9028.3
24606,6021.06,875721.14,9029.03
24607,6021.07,875811.43,9029.75
24608,6021.08,875901.73,9030.48
24609,6021.09,875992.04,9031.21
24610,6021.1,876082.35,9031.94
24611,6021.110000000001,876172.67,9032.67
24612,6021.120000000001,876263.0,9033.4
24613,6021.13,876353.34,9034.13
24614,6021.14,876443.68,9034.86
24615,6021.150000000001,876534.03,9035.59
24616,6021.160000000001,876624.39,9036.32
24617,6021.17,876714.75,9037.05
24618,6021.18,876805.12,9037.78
24619,6021.1900000000005,876895.5,9038.5
24620,6021.2,876985.88,9039.23
24621,6021.21,877076.28,9039.96
24622,6021.22,877166.68,9040.69
24623,6021.23,877257.08,9041.42
24624,6021.24,877347.5,9042.15
24625,6021.25,877437.92,9042.88
24626,6021.26,877528.34,9043.61
24627,6021.2699999999995,877618.78,9044.34
24628,6021.28,877709.22,9045.07
24629,6021.29,877799.67,9045.8
24630,6021.3,877890.13,9046.53
24631,6021.31,877980.59,9047.26
24632,6021.320000000001,878071.06,9047.98
24633,6021.33,878161.54,9048.71
24634,6021.34,878252.02,9049.44
24635,6021.35,878342.52,9050.17
24636,6021.360000000001,878433.01,9050.9
24637,6021.37,878523.52,9051.63
24638,6021.38,878614.03,9052.36
24639,6021.39,878704.55,9053.09
24640,6021.4,878795.08,9053.82
24641,6021.41,878885.62,9054.55
24642,6021.42,878976.16,9055.28
24643,6021.429999999999,879066.71,9056.01
24644,6021.44,879157.26,9056.73
24645,6021.45,879247.83,9057.46
24646,6021.46,879338.4,9058.19
24647,6021.469999999999,879428.97,9058.92
24648,6021.48,879519.56,9059.65
24649,6021.49,879610.15,9060.38
24650,6021.5,879700.75,9061.11
24651,6021.51,879791.35,9061.84
24652,6021.52,879881.96,9062.57
24653,6021.53,879972.58,9063.3
24654,6021.54,880063.21,9064.03
24655,6021.55,880153.85,9064.76
24656,6021.56,880244.49,9065.49
24657,6021.57,880335.14,9066.21
24658,6021.58,880425.79,9066.94
24659,6021.59,880516.45,9067.67
24660,6021.6,880607.12,9068.4
24661,6021.610000000001,880697.8,9069.13
24662,6021.620000000001,880788.48,9069.86
24663,6021.63,880879.17,9070.59
24664,6021.64,880969.87,9071.32
24665,6021.650000000001,881060.58,9072.05
24666,6021.660000000001,881151.29,9072.78
24667,6021.67,881242.01,9073.51
24668,6021.68,881332.74,9074.24
24669,6021.6900000000005,881423.47,9074.96
24670,6021.7,881514.21,9075.69
24671,6021.71,881604.96,9076.42
24672,6021.72,881695.71,9077.15
24673,6021.73,881786.48,9077.88
24674,6021.74,881877.24,9078.61
24675,6021.75,881968.02,9079.34
24676,6021.76,882058.8,9080.07
24677,6021.7699999999995,882149.59,9080.8
24678,6021.78,882240.39,9081.53
24679,6021.79,882331.2,9082.26
24680,6021.8,882422.01,9082.99
24681,6021.81,882512.83,9083.72
24682,6021.820000000001,882603.65,9084.44
24683,6021.83,882694.49,9085.17
24684,6021.84,882785.33,9085.9
24685,6021.85,882876.17,9086.63
24686,6021.860000000001,882967.03,9087.36
24687,6021.87,883057.89,9088.09
24688,6021.88,883148.76,9088.82
24689,6021.89,883239.64,9089.55
24690,6021.9,883330.52,9090.28
24691,6021.91,883421.41,9091.01
24692,6021.92,883512.31,9091.74
24693,6021.929999999999,883603.21,9092.47
24694,6021.94,883694.12,9093.19
24695,6021.95,883785.04,9093.92
24696,6021.96,883875.97,9094.65
24697,6021.969999999999,883966.9,9095.38
24698,6021.98,884057.84,9096.11
24699,6021.99,884148.79,9096.84
24700,6022.0,884239.74,9097.57
24701,6022.01,884330.72,9098.4
24702,6022.02,884421.71,9099.22
24703,6022.03,884512.7,9100.05
24704,6022.04,884603.71,9100.87
24705,6022.05,884694.72,9101.7
24706,6022.06,884785.74,9102.53
24707,6022.07,884876.77,9103.35
24708,6022.08,884967.8,9104.18
24709,6022.09,885058.84,9105.01
24710,6022.1,885149.9,9105.83
24711,6022.110000000001,885240.96,9106.66
24712,6022.120000000001,885332.02,9107.48
24713,6022.13,885423.1,9108.31
24714,6022.14,885514.18,9109.14
24715,6022.150000000001,885605.28,9109.96
24716,6022.160000000001,885696.37,9110.79
24717,6022.17,885787.48,9111.62
24718,6022.18,885878.6,9112.44
24719,6022.1900000000005,885969.72,9113.27
24720,6022.2,886060.85,9114.09
24721,6022.21,886151.99,9114.92
24722,6022.22,886243.14,9115.75
24723,6022.23,886334.3,9116.57
24724,6022.24,886425.46,9117.4
24725,6022.25,886516.63,9118.23
24726,6022.26,886607.81,9119.05
24727,6022.2699999999995,886699.0,9119.88
24728,6022.28,886790.2,9120.7
24729,6022.29,886881.4,9121.53
24730,6022.3,886972.61,9122.36
24731,6022.31,887063.83,9123.18
24732,6022.320000000001,887155.06,9124.01
24733,6022.33,887246.3,9124.84
24734,6022.34,887337.54,9125.66
24735,6022.35,887428.79,9126.49
24736,6022.360000000001,887520.05,9127.31
24737,6022.37,887611.32,9128.14
24738,6022.38,887702.59,9128.97
24739,6022.39,887793.88,9129.79
24740,6022.4,887885.17,9130.62
24741,6022.41,887976.47,9131.45
24742,6022.42,888067.78,9132.27
24743,6022.429999999999,888159.09,9133.1
24744,6022.44,888250.42,9133.92
24745,6022.45,888341.75,9134.75
24746,6022.46,888433.09,9135.58
24747,6022.469999999999,888524.44,9136.4
24748,6022.48,888615.79,9137.23
24749,6022.49,888707.16,9138.06
24750,6022.5,888798.53,9138.88
24751,6022.51,888889.91,9139.71
24752,6022.52,888981.3,9140.53
24753,6022.53,889072.69,9141.36
24754,6022.54,889164.1,9142.19
24755,6022.55,889255.51,9143.01
24756,6022.56,889346.93,9143.84
24757,6022.57,889438.36,9144.67
24758,6022.58,889529.79,9145.49
24759,6022.59,889621.24,9146.32
24760,6022.6,889712.69,9147.14
24761,6022.610000000001,889804.15,9147.97
24762,6022.620000000001,889895.62,9148.8
24763,6022.63,889987.09,9149.62
24764,6022.64,890078.58,9150.45
24765,6022.650000000001,890170.07,9151.28
24766,6022.660000000001,890261.57,9152.1
24767,6022.67,890353.07,9152.93
24768,6022.68,890444.59,9153.76
24769,6022.6900000000005,890536.11,9154.58
24770,6022.7,890627.65,9155.41
24771,6022.71,890719.19,9156.23
24772,6022.72,890810.73,9157.06
24773,6022.73,890902.29,9157.89
24774,6022.74,890993.85,9158.71
24775,6022.75,891085.43,9159.54
24776,6022.76,891177.01,9160.37
24777,6022.7699999999995,891268.59,9161.19
24778,6022.78,891360.19,9162.02
24779,6022.79,891451.79,9162.84
24780,6022.8,891543.41,9163.67
24781,6022.81,891635.03,9164.5
24782,6022.820000000001,891726.65,9165.32
24783,6022.83,891818.29,9166.15
24784,6022.84,891909.93,9166.98
24785,6022.85,892001.59,9167.8
24786,6022.860000000001,892093.25,9168.63
24787,6022.87,892184.91,9169.45
24788,6022.88,892276.59,9170.28
24789,6022.89,892368.27,9171.11
24790,6022.9,892459.97,9171.93
24791,6022.91,892551.67,9172.76
24792,6022.92,892643.37,9173.59
24793,6022.929999999999,892735.09,9174.41
24794,6022.94,892826.81,9175.24
24795,6022.95,892918.55,9176.06
24796,6022.96,893010.29,9176.89
24797,6022.969999999999,893102.03,9177.72
24798,6022.98,893193.79,9178.54
24799,6022.99,893285.55,9179.37
24800,6023.0,893377.33,9180.2
24801,6023.01,893469.13,9180.98
24802,6023.02,893560.95,9181.76
24803,6023.03,893652.77,9182.54
24804,6023.04,893744.6,9183.32
24805,6023.05,893836.44,9184.1
24806,6023.06,893928.28,9184.88
24807,6023.07,894020.13,9185.66
24808,6023.08,894112.0,9186.44
24809,6023.09,894203.86,9187.23
24810,6023.1,894295.74,9188.01
24811,6023.110000000001,894387.63,9188.79
24812,6023.120000000001,894479.52,9189.57
24813,6023.13,894571.42,9190.35
24814,6023.14,894663.33,9191.13
24815,6023.150000000001,894755.25,9191.91
24816,6023.160000000001,894847.17,9192.69
24817,6023.17,894939.1,9193.47
24818,6023.18,895031.04,9194.26
24819,6023.1900000000005,895122.99,9195.04
24820,6023.2,895214.95,9195.82
24821,6023.21,895306.91,9196.6
24822,6023.22,895398.88,9197.38
24823,6023.23,895490.86,9198.16
24824,6023.24,895582.85,9198.94
24825,6023.25,895674.85,9199.72
24826,6023.26,895766.85,9200.51
24827,6023.2699999999995,895858.86,9201.29
24828,6023.28,895950.88,9202.07
24829,6023.29,896042.91,9202.85
24830,6023.3,896134.94,9203.63
24831,6023.31,896226.99,9204.41
24832,6023.320000000001,896319.04,9205.19
24833,6023.33,896411.1,9205.97
24834,6023.34,896503.16,9206.75
24835,6023.35,896595.24,9207.54
24836,6023.360000000001,896687.32,9208.32
24837,6023.37,896779.41,9209.1
24838,6023.38,896871.51,9209.88
24839,6023.39,896963.62,9210.66
24840,6023.4,897055.73,9211.44
24841,6023.41,897147.85,9212.22
24842,6023.42,897239.98,9213.0
24843,6023.429999999999,897332.12,9213.78
24844,6023.44,897424.27,9214.57
24845,6023.45,897516.42,9215.35
24846,6023.46,897608.58,9216.13
24847,6023.469999999999,897700.75,9216.91
24848,6023.48,897792.93,9217.69
24849,6023.49,897885.11,9218.47
24850,6023.5,897977.31,9219.25
24851,6023.51,898069.51,9220.03
24852,6023.52,898161.72,9220.82
24853,6023.53,898253.94,9221.6
24854,6023.54,898346.16,9222.38
24855,6023.55,898438.39,9223.16
24856,6023.56,898530.63,9223.94
24857,6023.57,898622.88,9224.72
24858,6023.58,898715.14,9225.5
24859,6023.59,898807.4,9226.28
24860,6023.6,898899.68,9227.06
24861,6023.610000000001,898991.96,9227.85
24862,6023.620000000001,899084.25,9228.63
24863,6023.63,899176.54,9229.41
24864,6023.64,899268.85,9230.19
24865,6023.650000000001,899361.16,9230.97
24866,6023.660000000001,899453.48,9231.75
24867,6023.67,899545.81,9232.53
24868,6023.68,899638.14,9233.31
24869,6023.6900000000005,899730.48,9234.1
24870,6023.7,899822.84,9234.88
24871,6023.71,899915.2,9235.66
24872,6023.72,900007.56,9236.44
24873,6023.73,900099.94,9237.22
24874,6023.74,900192.32,9238.0
24875,6023.75,900284.71,9238.78
24876,6023.76,900377.11,9239.56
24877,6023.7699999999995,900469.52,9240.34
24878,6023.78,900561.93,9241.13
24879,6023.79,900654.36,9241.91
24880,6023.8,900746.79,9242.69
24881,6023.81,900839.22,9243.47
24882,6023.820000000001,900931.67,9244.25
24883,6023.83,901024.13,9245.03
24884,6023.84,901116.59,9245.81
24885,6023.85,901209.06,9246.59
24886,6023.860000000001,901301.54,9247.37
24887,6023.87,901394.02,9248.16
24888,6023.88,901486.52,9248.94
24889,6023.89,901579.02,9249.72
24890,6023.9,901671.53,9250.5
24891,6023.91,901764.04,9251.28
24892,6023.92,901856.57,9252.06
24893,6023.929999999999,901949.1,9252.84
24894,6023.94,902041.64,9253.62
24895,6023.95,902134.19,9254.41
24896,6023.96,902226.75,9255.19
24897,6023.969999999999,902319.32,9255.97
24898,6023.98,902411.89,9256.75
24899,6023.99,902504.47,9257.53
24900,6024.0,902597.06,9258.31
24901,6024.01,902689.65,9259.07
24902,6024.02,902782.24,9259.84
24903,6024.03,902874.84,9260.6
24904,6024.04,902967.45,9261.36
24905,6024.05,903060.07,9262.13
24906,6024.06,903152.69,9262.89
24907,6024.07,903245.33,9263.65
24908,6024.08,903337.97,9264.41
24909,6024.09,903430.61,9265.18
24910,6024.1,903523.27,9265.94
24911,6024.110000000001,903615.93,9266.7
24912,6024.120000000001,903708.6,9267.46
24913,6024.13,903801.28,9268.23
24914,6024.14,903893.96,9268.99
24915,6024.150000000001,903986.66,9269.75
24916,6024.160000000001,904079.36,9270.52
24917,6024.17,904172.07,9271.28
24918,6024.18,904264.78,9272.04
24919,6024.1900000000005,904357.5,9272.8
24920,6024.2,904450.24,9273.57
24921,6024.21,904542.97,9274.33
24922,6024.22,904635.72,9275.09
24923,6024.23,904728.47,9275.86
24924,6024.24,904821.23,9276.62
24925,6024.25,904914.0,9277.38
24926,6024.26,905006.78,9278.14
24927,6024.2699999999995,905099.56,9278.91
24928,6024.28,905192.35,9279.67
24929,6024.29,905285.15,9280.43
24930,6024.3,905377.96,9281.19
24931,6024.31,905470.77,9281.96
24932,6024.320000000001,905563.59,9282.72
24933,6024.33,905656.42,9283.48
24934,6024.34,905749.26,9284.25
24935,6024.35,905842.11,9285.01
24936,6024.360000000001,905934.96,9285.77
24937,6024.37,906027.82,9286.53
24938,6024.38,906120.68,9287.3
24939,6024.39,906213.56,9288.06
24940,6024.4,906306.44,9288.82
24941,6024.41,906399.33,9289.59
24942,6024.42,906492.23,9290.35
24943,6024.429999999999,906585.13,9291.11
24944,6024.44,906678.05,9291.87
24945,6024.45,906770.97,9292.64
24946,6024.46,906863.89,9293.4
24947,6024.469999999999,906956.83,9294.16
24948,6024.48,907049.77,9294.93
24949,6024.49,907142.72,9295.69
24950,6024.5,907235.68,9296.45
24951,6024.51,907328.64,9297.21
24952,6024.52,907421.62,9297.98
24953,6024.53,907514.6,9298.74
24954,6024.54,907607.59,9299.5
24955,6024.55,907700.58,9300.26
24956,6024.56,907793.59,9301.03
24957,6024.57,907886.6,9301.79
24958,6024.58,907979.62,9302.55
24959,6024.59,908072.64,9303.32
24960,6024.6,908165.68,9304.08
24961,6024.610000000001,908258.72,9304.84
24962,6024.620000000001,908351.77,9305.6
24963,6024.63,908444.82,9306.37
24964,6024.64,908537.89,9307.13
